S,n_epoch,t_epoch,delta
S006,33,left,1.104191898264471
S006,34,right,3.51416800286475
S006,35,left,3.5668903502645932
S006,36,right,13.44163205556956
S006,37,left,-6.998897944754976
S006,38,left,3.3815379704123423
S006,39,right,-2.783519789670269
S006,40,left,-2.552039443825576
S006,41,right,3.7134746380693358
S006,42,left,-6.490574195303424
S006,43,right,8.26657128224642
S006,44,right,7.74791443480807
S007,0,right,31.49947749637768
S007,1,left,14.881316211310669
S007,2,right,4.879643656960809
S007,3,left,22.328400698234553
S007,4,left,25.873026085196464
S007,5,right,-2.786590912056454
S007,6,left,13.092045969925394
S007,7,right,-12.693924019068454
S007,8,left,29.399063176253158
S007,9,right,0.8787017931523167
S007,10,left,0.23827928666892717
S007,11,right,15.221322847586826
S007,12,right,12.580971980454699
S007,13,left,29.31145175787475
S007,14,right,15.399047086110087
S007,15,right,62.421157371653024
S007,16,left,44.091092132270184
S007,17,right,8.875500034380423
S007,18,left,43.91296684583554
S007,19,right,36.37260030961499
S007,20,left,54.67326972738759
S007,21,right,21.20711788105106
S007,22,left,-22.53120685386662
S007,23,right,26.28890619121944
S007,24,left,0.17468563331892994
S007,25,right,10.601269122552878
S007,26,left,15.068305615628176
S007,27,right,8.451289444941253
S007,28,left,-19.089140176219402
S007,29,left,-42.649801019854166
S007,30,left,10.586627669286635
S007,31,right,37.50148495753533
S007,32,left,59.135521796867316
S007,33,right,49.98168695249507
S007,34,left,68.81869594117242
S007,35,right,45.40796780045778
S007,36,right,4.931985285726924
S007,37,left,32.250715534810176
S007,38,right,20.959566428370366
S007,39,left,35.541838736420885
S007,40,right,2.4571763343556228
S007,41,left,18.521607762132874
S007,42,left,52.42974339926309
S007,43,right,24.708032558763577
S007,44,left,41.83607333342482
S008,0,left,29.456786186645857
S008,1,right,8.720981893341701
S008,2,left,-1.2795448967754552
S008,3,right,10.936649666084257
S008,4,right,-3.7619517062942336
S008,5,left,1.5441484042140345
S008,6,left,-6.747352761297783
S008,7,right,18.76989242165466
S008,8,right,21.173670482076925
S008,9,left,9.84510226226324
S008,10,left,17.780434563183135
S008,11,right,-2.6449544872893043
S008,12,right,2.5715170436640093
S008,13,left,2.2693992795150066
S008,14,right,0.5216977217271292
S008,15,left,-23.514223497589015
S008,16,right,0.40158183660685154
S008,17,left,-7.010741125245779
S008,18,right,-37.30190846309084
S008,19,left,-14.409431075965387
S008,20,right,1.4044489557171715
S008,21,right,-11.036757901365739
S008,22,left,0.6132944784481609
S008,23,left,7.140008271750823
S008,24,right,-16.181089740672903
S008,25,right,17.620945669566673
S008,26,left,-1.9147417196984193
S008,27,left,12.490456804759837
S008,28,right,-19.38446728549846
S008,29,right,3.346466843299609
S008,30,left,-2.6248895289181036
S008,31,right,-6.03698327908964
S008,32,right,7.561104967057837
S008,33,left,3.4327461665503307
S008,34,left,-11.974854639872618
S008,35,right,-10.71359139986864
S008,36,left,-2.047903354809314
S008,37,right,5.221734417145786
S008,38,right,-21.269515965246057
S008,39,left,-1.2429668154435802
S008,40,right,6.954351919258201
S008,41,left,-7.219200190551383
S008,42,right,5.991958743231798
S008,43,left,7.594463102768202
S008,44,left,4.249980993750306
S009,0,right,-20.249905784855926
S009,1,left,35.40801868377578
S009,2,right,-5.311237671694926
S009,3,left,39.57802064243841
S009,4,left,-17.466042176145628
S009,5,right,8.340878900723894
S009,6,left,18.196048698439938
S009,7,right,15.429735408647716
S009,8,right,42.20270281392215
S009,9,left,-7.81726638576302
S009,10,right,-7.779984549663837
S009,11,left,-3.0724913469318054
S009,12,right,31.392395165919332
S009,13,left,5.777156793228805
S009,14,left,25.925848048598468
S009,15,right,12.454138851909804
S009,16,left,47.031038508944654
S009,17,right,-14.16621313063007
S009,18,left,-7.929755700057157
S009,19,left,-1.3752030237303075
S009,20,right,-4.317318444510221
S009,21,right,-0.35594095781478785
S009,22,left,5.13581601306943
S009,23,left,-32.15256375226364
S009,24,right,11.785651892542653
S009,25,right,17.756674280324795
S009,26,left,-8.343418630687438
S009,27,left,3.9846104283041797
S009,28,right,26.12073885236166
S009,29,left,84.16220175626482
S009,30,right,42.482422828316416
S009,31,left,-24.271331181358377
S009,32,right,26.68625671219548
S009,33,left,42.48064915313511
S009,34,left,2.885230892743806
S009,35,right,31.294101334727927
S009,36,left,14.74142585252195
S009,37,right,8.694058793699035
S009,38,left,-20.88681659058919
S009,39,right,5.390634284271044
S009,40,left,-14.454896319703622
S009,41,right,-21.889072521549046
S009,42,left,-14.563770483755718
S009,43,right,-27.159554430173685
S009,44,right,-6.920850081667666
S010,0,right,4.245820668722935
S010,1,left,-6.096589643961607
S010,2,left,0.2760771147743952
S010,3,right,14.124819191394693
S010,4,right,5.892886914820124
S010,5,left,-6.907377909802037
S010,6,right,5.547818869954526
S010,7,left,17.67267573997389
S010,8,left,7.2324362597992575
S010,9,right,4.531738131230469
S010,10,left,6.46291333437172
S010,11,right,5.396869564455962
S010,12,right,9.147819093777748
S010,13,left,92.08979601822594
S010,14,left,-3.094594440482048
S010,15,right,7.756588667728657
S010,16,left,8.300030265587523
S010,17,left,-12.674466809947326
S010,18,right,-1.1402841189870045
S010,19,left,14.604338058606764
S010,20,right,66.57163739344824
S010,21,right,-19.079842341540775
S010,22,left,-4.0329177136923136
S010,23,left,16.503994989421678
S010,24,right,12.377578455669273
S010,25,right,24.140749009299668
S010,26,left,-6.4012004637651
S010,27,left,61.84248651202869
S010,28,right,32.0853388479841
S010,29,left,1.0708040818113602
S010,30,left,39.12911387610302
S010,31,right,17.51993073542208
S010,32,left,29.417517981168736
S010,33,right,-15.161534161697894
S010,34,right,13.32923081288925
S010,35,left,13.830632044525458
S010,36,right,27.672977770745824
S010,37,left,12.64300014887013
S010,38,left,-4.522360274335945
S010,39,right,-8.5810749842789
S010,40,left,-11.486575456052563
S010,41,right,-13.431599602471984
S010,42,right,-10.606516625840541
S010,43,left,40.7509854950585
S010,44,left,-9.562132784844387
S011,0,right,0.4524206150110004
S011,1,left,9.697736818476777
S011,2,left,-0.4100431838117764
S011,3,right,2.5730236678219036
S011,4,left,14.480593541529451
S011,5,right,5.493588174139507
S011,6,right,8.646678519672207
S011,7,left,19.931004520185596
S011,8,left,9.509706326054937
S011,9,right,1.4839732108269317
S011,10,right,9.600270931081873
S011,11,left,17.77974922122834
S011,12,right,0.8102281657288835
S011,13,left,4.7498036014733
S011,14,right,1.0018544776288323
S011,15,left,-3.2174270050219604
S011,16,right,-3.8740015420613148
S011,17,left,21.12675542685528
S011,18,right,1.3715857828693458
S011,19,left,6.915382721046186
S011,20,right,-2.417935433395197
S011,21,right,6.667280853953841
S011,22,left,1.2000821083874058
S011,23,left,-2.7967392720089492
S011,24,right,-4.859424619793792
S011,25,right,14.158136436106933
S011,26,left,14.011869526296994
S011,27,right,1.3989851702513327
S011,28,left,1.8227633572129527
S011,29,right,-2.7355989674695316
S011,30,left,-0.8433423396634367
S011,31,right,-3.3952353524649226
S011,32,right,-4.4086977044647355
S011,33,left,6.024402965236675
S011,34,left,-1.4675937111184538
S011,35,right,-2.618824100153592
S011,36,left,12.677543737484754
S011,37,right,8.674615559982133
S011,38,right,7.32495730474966
S011,39,left,-4.179439994930664
S011,40,left,12.823144740572392
S011,41,right,6.816560911568459
S011,42,left,-14.826548845836708
S011,43,right,-8.090106121948846
S011,44,left,8.629517261820133
S012,0,left,3.2568978950211935
S012,1,right,-1.0016633937051225
S012,2,right,-1.5560200231519588
S012,3,left,5.59236014175865
S012,4,right,-3.8404242447157593
S012,5,left,4.202026454425308
S012,6,right,2.283327599062975
S012,7,left,18.032555481665085
S012,8,left,5.970600593017554
S012,9,right,4.7957213020651
S012,10,right,0.008196503310649916
S012,11,left,12.399650090499179
S012,12,right,17.878758165457135
S012,13,left,2.971108207430845
S012,14,left,5.9939852059917875
S012,15,right,-7.317222842786805
S012,16,left,10.351082533818659
S012,17,left,2.775276520292863
S012,18,right,-0.01952516479511246
S012,19,left,0.7327138769215971
S012,20,right,-1.6329275856224115
S012,21,left,12.355528879086044
S012,22,right,17.345241694086326
S012,23,right,7.128600734650469
S012,24,left,-9.6279392544409
S012,25,right,7.370614166650064
S012,26,left,12.830063840228604
S012,27,right,4.529904988899787
S012,28,left,8.580889602899795
S012,29,left,5.391626506684485
S012,30,left,3.917659336562636
S012,31,right,-4.7629036349208995
S012,32,left,-1.624751242657041
S012,33,right,-2.2080983191292027
S012,34,right,-11.536638019686944
S012,35,left,2.7538226059920525
S012,36,right,1.6009025713858875
S012,37,left,9.196836873772973
S012,38,left,-8.7541037984025
S012,39,right,0.3359357595258068
S012,40,right,6.547748037093228
S012,41,left,-16.85773146860778
S012,42,left,10.114059272423354
S012,43,right,3.614156137660128
S012,44,left,-0.4023117111096184
S013,0,left,18.783995207781935
S013,1,right,3.3859210735206204
S013,2,left,42.590662545361646
S013,3,right,11.582599409042132
S013,4,right,-20.49007255133202
S013,5,left,34.07285427640311
S013,6,left,9.919079112670836
S013,7,right,35.03390553567079
S013,8,right,21.379925684123386
S013,9,left,18.384110376782687
S013,10,right,20.156160628833497
S013,11,left,-75.15268296049636
S013,12,left,33.82226771845166
S013,13,right,-15.707262958423911
S013,14,left,52.36138735908842
S013,15,right,18.904878828965934
S013,16,left,10.870476317793006
S013,17,left,4.456248208354509
S013,18,right,28.575793392526386
S013,19,left,-4.12580556620658
S013,20,right,-9.14659690967843
S013,21,left,-2.6070606589688055
S013,22,right,32.53235276330109
S013,23,right,26.037148511689892
S013,24,left,19.164556058778217
S013,25,left,-6.697773979916889
S013,26,right,36.256318109684265
S013,27,left,7.117824930027908
S013,28,right,120.98307165588724
S013,29,left,76.14517102151072
S013,30,right,12.861765180144573
S013,31,left,83.21791538861265
S013,32,right,31.257541160890483
S013,33,left,-9.45832859306644
S013,34,right,6.180915832408232
S013,35,left,54.79453841270557
S013,36,left,156.71009154179964
S013,37,right,-36.463427839668526
S013,38,right,36.785819304340905
S013,39,left,53.71424887987344
S013,40,left,-1.751708107429934
S013,41,right,28.589737316240843
S013,42,left,131.9993220231001
S013,43,right,-54.68953620792044
S013,44,left,1.018636893804043
S014,0,left,8.881441843754743
S014,1,right,23.10263634559297
S014,2,left,-11.770863533258932
S014,3,right,21.411823706231615
S014,4,left,39.746630550466946
S014,5,right,39.78134306641498
S014,6,right,19.75843270079242
S014,7,left,37.69041978653342
S014,8,left,33.802780474785486
S014,9,right,29.770855586697884
S014,10,right,16.92912861601885
S014,11,left,53.39312782948256
S014,12,right,17.789377604019073
S014,13,left,34.54917774700024
S014,14,right,26.716678210087395
S014,15,right,17.456831514201728
S014,16,left,35.08986752494689
S014,17,left,22.6666121398054
S014,18,right,7.09919071787489
S014,19,right,35.8801776058976
S014,20,left,7.660133261572717
S014,21,right,41.72828730242799
S014,22,left,56.19224969744191
S014,23,right,25.646218311798492
S014,24,left,14.470444688433915
S014,25,right,39.9814816273649
S014,26,left,63.65280062171897
S014,27,left,20.662817603216247
S014,28,right,28.69606450318379
S014,29,right,22.251580457003882
S014,30,left,35.92863709498343
S014,31,right,16.623716765238484
S014,32,left,44.74071939824713
S014,33,right,18.933582547216417
S014,34,right,46.20683250997857
S014,35,left,68.79971215414204
S014,36,right,15.74634953260373
S014,37,left,71.29513289633886
S014,38,right,32.700968872840384
S014,39,left,31.972112177289063
S014,40,left,54.544704234173125
S014,41,right,-46.63738183004416
S014,42,right,62.013979280993965
S014,43,left,36.97324929535819
S014,44,left,14.567961989866816
S015,0,left,9.737349230720568
S015,1,right,12.41316070800464
S015,2,left,46.79607372843422
S015,3,right,-7.366424968837322
S015,4,right,11.620793063251682
S015,5,left,8.443429542479386
S015,6,right,9.728243342754638
S015,7,left,-8.675332719308045
S015,8,right,1.8832441277501175
S015,9,left,5.772590880887215
S015,10,right,5.3346828713511485
S015,11,left,0.03899186533227805
S015,12,right,14.460307109288998
S015,13,left,-33.03238357900183
S015,14,right,3.4466738212116894
S015,15,right,28.875056317222693
S015,16,left,-2.998917505795454
S015,17,left,8.530154789098972
S015,18,right,14.515629045228827
S015,19,right,0.05948640004699968
S015,20,left,-20.937829798787767
S015,21,left,8.247668270884354
S015,22,right,4.877676526127011
S015,23,right,4.89042033954486
S015,24,left,5.73595961706657
S015,25,left,13.808811525612803
S015,26,right,47.638338448893876
S015,27,right,10.54303328444307
S015,28,left,1.428152759208217
S015,29,right,9.414170985228779
S015,30,left,15.947215014861797
S015,31,right,18.017487984850817
S015,32,left,12.142190110814816
S015,33,right,28.333056204718744
S015,34,left,18.054100684461396
S015,35,right,27.269719488916003
S015,36,left,40.72508140487126
S015,37,right,35.92955991277177
S015,38,right,32.53570766731633
S015,39,left,-14.598077596284014
S015,40,left,-8.68900726734693
S015,41,right,-25.695969563082933
S015,42,right,-6.04710441311849
S015,43,left,-23.986807871172736
S015,44,left,3.789503297386652
S016,0,right,4.149625824458404
S016,1,left,5.967144788557881
S016,2,left,2.7580833339469066
S016,3,right,2.5611095539627016
S016,4,left,-27.579476590358652
S016,5,right,-2.727899977579426
S016,6,left,3.5289295228807944
S016,7,right,-1.121679730942482
S016,8,left,0.13481409563063096
S016,9,right,1.0872535676484958
S016,10,left,10.331286213357611
S016,11,right,3.798783954928812
S016,12,right,0.5877054321356283
S016,13,left,-2.051085913541577
S016,14,left,23.544563044275176
S016,15,left,-3.539365649320498
S016,16,right,-2.235491519298364
S016,17,right,-12.22305847274086
S016,18,left,-6.4755451091573875
S016,19,right,-5.947349225210864
S016,20,left,5.781111757113987
S016,21,left,-5.194577552708864
S016,22,right,24.289444275415836
S016,23,right,-26.11416421222866
S016,24,left,46.42829220648814
S016,25,right,33.1991597668005
S016,26,left,8.044396306343593
S016,27,left,28.36501663233164
S016,28,right,-1.9100108589160882
S016,29,right,46.332660578414334
S016,30,left,13.1060420800383
S016,31,right,-0.06843310819272475
S016,32,left,2.601361795146129
S016,33,right,-5.837532002383149
S016,34,left,11.262406979773179
S016,35,right,3.357170347201503
S016,36,right,-2.226843178754855
S016,37,left,5.377770711391896
S016,38,right,18.935168956659297
S016,39,left,52.61862898588889
S016,40,left,3.243902087791618
S016,41,right,0.9176143875921206
S016,42,left,20.588035912514794
S016,43,right,-9.242312510497271
S016,44,left,-33.92225873957587
S017,0,right,1.794111101308367
S017,1,left,-1.1548052347105084
S017,2,left,-8.630632817688571
S017,3,right,10.114980019364374
S017,4,left,15.547895729662677
S017,5,right,-7.040197023514011
S017,6,left,19.270701466449438
S017,7,right,13.931760966536423
S017,8,left,-12.633952417346002
S017,9,right,9.656013525169058
S017,10,right,18.825304301960436
S017,11,left,22.71372205739008
S017,12,right,12.06972076916464
S017,13,left,7.441708161163341
S017,14,left,1.5208457845759185
S017,15,left,1.5399686721970482
S017,16,right,56.4418101248984
S017,17,left,43.15861506480983
S017,18,right,45.04956760982129
S017,19,right,123.46860555029099
S017,20,left,0.9441358184502633
S017,21,right,24.55344375248292
S017,22,left,8.680545054642813
S017,23,left,6.913892847774989
S017,24,right,25.737859161075086
S017,25,right,73.5288744323342
S017,26,left,42.132496436525535
S017,27,left,4.030588311682493
S017,28,right,24.080166464034477
S017,29,left,74.06929626250712
S017,30,right,25.960085808679345
S017,31,left,6.16429150067448
S017,32,left,16.374817936493244
S017,33,right,92.7288808866966
S017,34,right,36.764031161468466
S017,35,left,26.638024088158673
S017,36,left,-15.322512467901916
S017,37,right,29.382224097970187
S017,38,right,4.153468829989976
S017,39,left,-50.46946981047837
S017,40,right,2.452301536578375
S017,41,left,8.490432609959683
S017,42,right,32.37160080233158
S017,43,left,32.700191832589546
S017,44,right,22.92775001349319
S018,0,right,8.733988216473145
S018,1,left,3.5448068559714727
S018,2,left,3.7378023130977454
S018,3,right,-2.17495201680412
S018,4,left,1.286860526811969
S018,5,right,3.1750660093859064
S018,6,right,5.332021384287968
S018,7,left,-2.9259285069164864
S018,8,right,1.2368357858227608
S018,9,left,-8.383956494087805
S018,10,left,-1.1734945211805066
S018,11,right,3.337122391162538
S018,12,right,-2.922771694240348
S018,13,left,9.951959880310906
S018,14,left,8.14949661877265
S018,15,right,3.0432125872448488
S018,16,left,3.3653159131998756
S018,17,right,4.934609029340647
S018,18,left,9.839372606867876
S018,19,right,2.2417296176525383
S018,20,left,-1.0545201510903581
S018,21,right,-5.554205861792003
S018,22,left,6.1052131639795455
S018,23,left,2.283260559772522
S018,24,right,3.438217615172137
S018,25,right,6.299745017556953
S018,26,left,2.825346672726921
S018,27,left,7.681914746004846
S018,28,right,6.18215900477615
S018,29,right,-0.438939100988069
S018,30,left,5.010389319583714
S018,31,right,-2.9837718217118994
S018,32,right,4.1298434256817504
S018,33,left,1.15933532247176
S018,34,right,3.7529300736541913
S018,35,left,4.837435630988198
S018,36,left,4.314685263040612
S018,37,right,0.9843732616984084
S018,38,left,-4.101545863535769
S018,39,right,11.743328868803193
S018,40,left,7.372525462015346
S018,41,right,2.145530771579045
S018,42,right,3.4972846374824123
S018,43,left,18.475550523495595
S018,44,right,3.283011063754369
S019,0,right,17.811639330540707
S019,1,left,19.585005184786034
S019,2,left,3.1418695550481033
S019,3,right,14.45150284225614
S019,4,left,-18.33452195975108
S019,5,right,44.07872100158459
S019,6,left,18.82203112438227
S019,7,right,-8.898364770347847
S019,8,left,18.27721670448699
S019,9,right,2.7744656479755463
S019,10,left,30.490278587367044
S019,11,right,7.824189555070163
S019,12,left,21.169397247478614
S019,13,right,-13.210653584242536
S019,14,left,56.121577776159405
S019,15,right,-10.102142204389438
S019,16,left,5.945148593446447
S019,17,right,-23.287723929281483
S019,18,left,-67.91819251202959
S019,19,left,-13.81364679637754
S019,20,right,-27.326442749944334
S019,21,left,-2.9343135864656915
S019,22,right,-10.6372774860222
S019,23,left,36.828816373764106
S019,24,right,-8.499749702732302
S019,25,left,1.3119024494662739
S019,26,right,35.3434041653487
S019,27,left,43.400229123426286
S019,28,right,-1.7775747183908734
S019,29,left,6.728200476782121
S019,30,right,14.272113355046166
S019,31,left,31.53149853622002
S019,32,right,30.444594576885166
S019,33,left,23.03551165026945
S019,34,right,-19.954067347000233
S019,35,left,4.403583946833649
S019,36,right,5.515149752114084
S019,37,left,27.11510172157302
S019,38,right,8.561715731253457
S019,39,left,35.92657936693584
S019,40,right,-0.987923196938624
S019,41,left,16.71475360063208
S019,42,right,-44.77899191498974
S019,43,left,-3.990376169152853
S019,44,left,-5.006026109315798
S020,0,left,-1.4158257602583788
S020,1,right,7.554019852750452
S020,2,right,1.092948203079171
S020,3,left,0.40600223060045515
S020,4,right,4.306627083506703
S020,5,left,-0.09931722121427455
S020,6,right,1.7641681733924202
S020,7,left,-4.8732895518310855
S020,8,right,-0.6958194169441896
S020,9,left,0.5727598404328926
S020,10,right,-2.171055255474359
S020,11,left,-3.980835607700474
S020,12,right,-4.389974624032476
S020,13,left,7.780766562108326
S020,14,right,4.0403933530036
S020,15,right,-0.05288738101659973
S020,16,left,-4.72431104577133
S020,17,right,5.41940024746831
S020,18,left,-1.7475252855245547
S020,19,right,-7.219511749840688
S020,20,left,-2.2060637477163905
S020,21,left,1.111010434798244
S020,22,right,9.154556168316754
S020,23,right,-2.2331312806245425
S020,24,left,-4.421257390019919
S020,25,right,6.471988764528293
S020,26,left,5.989878661080835
S020,27,right,3.7050216300281704
S020,28,left,2.4944598585978266
S020,29,right,1.7087643603115694
S020,30,right,2.1007206983412896
S020,31,left,2.300515519217342
S020,32,right,1.811779379872414
S020,33,left,3.641644089945318
S020,34,left,1.5783542946447966
S020,35,right,-4.1702571468540235
S020,36,left,0.3010751430232954
S020,37,right,9.78142408492117
S020,38,left,-4.502659161337114
S020,39,right,1.8884413553635824
S020,40,left,1.2673788133531048
S020,41,right,-0.4188026483919529
S020,42,left,-1.8861475505570215
S020,43,right,3.2026778683846135
S020,44,right,0.41057223368054707
S021,0,right,3.855640237307938
S021,1,left,9.148233085794256
